route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
19,2021_09_13-DX19-Weekday-00,988090,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988091,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988092,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988093,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988094,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988095,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988096,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988097,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988098,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988099,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988100,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988101,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988102,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988103,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988104,Coliseum,0,,987925_shp,,1,1
19,2021_09_13-DX19-Weekday-00,988105,Coliseum,0,,987925_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988106,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988107,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988108,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988109,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988110,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988111,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988112,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988113,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988114,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988115,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988116,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988117,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988118,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988119,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988120,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988121,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988122,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988123,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988124,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988125,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988126,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988127,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988128,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988129,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988130,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988131,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988132,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988133,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988134,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988135,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988136,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988137,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988138,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988139,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988140,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988141,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988142,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988143,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988144,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988145,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988146,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988147,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988148,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988149,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988150,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988151,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988152,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988153,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988154,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988155,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988156,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988157,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988158,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988159,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988160,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988161,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988162,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988163,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988164,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988165,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988166,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988167,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988168,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988169,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988170,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988171,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988172,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988173,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988174,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988175,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988176,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988177,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988178,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988179,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988180,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988181,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988182,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988183,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988184,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988185,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988186,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988187,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988188,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988189,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988190,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988191,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988192,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988193,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988194,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988195,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988196,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988197,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988198,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988199,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988200,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988201,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988202,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988203,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988204,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988205,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988206,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988207,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988208,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988209,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988210,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988211,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988212,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988213,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988214,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988215,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988216,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988217,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988218,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988219,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988220,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988221,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988222,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988223,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988224,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988225,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988226,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988227,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988228,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988229,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988230,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988231,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988232,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988233,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988234,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988235,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988236,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988237,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988238,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988239,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988240,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988241,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988242,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988243,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988244,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988245,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988246,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988247,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988248,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988249,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988250,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988251,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988252,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988253,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988254,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988255,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988256,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988257,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988258,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988259,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988260,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988261,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988262,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988263,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988264,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988265,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988266,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988267,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988268,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988269,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988270,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988271,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988272,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988273,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988274,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988275,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988276,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988277,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988278,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988279,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988280,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988281,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988282,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988283,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-DX20-Weekday-00,988284,Oakland Airport,1,,988106_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980391,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980371,Berryessa/North San Jose,0,,964395_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980392,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980370,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980393,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980367,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980394,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980368,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980373,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980366,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980374,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980369,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980375,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980347,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980376,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980348,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980377,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980349,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980378,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980350,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980379,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980351,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980380,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980352,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980381,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980353,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980382,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980354,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980383,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980355,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980384,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980356,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980385,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980357,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980386,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980358,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980387,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980359,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980388,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980360,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980389,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980361,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980390,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980362,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980372,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980363,Berryessa/North San Jose,0,,966746_shp,,1,1
5,2021_09_13-SA-MVS-Saturday-12,980395,Daly City,1,,964252_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980364,Berryessa/North San Jose,0,,966746_shp,,1,1
6,2021_09_13-SA-MVS-Saturday-12,980365,Berryessa/North San Jose,0,,966746_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980149,Richmond,0,,964511_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980180,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980141,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980179,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980140,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980178,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980139,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980177,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980113,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980150,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980114,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980151,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980115,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980152,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980116,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980153,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980117,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980154,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980118,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980155,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980119,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980156,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980120,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980157,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980121,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980158,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980122,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980159,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980123,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980160,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980124,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980161,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980125,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980162,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980126,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980163,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980127,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980164,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980128,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980165,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980129,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980166,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980130,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980167,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980131,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980168,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980132,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980169,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980133,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980170,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980134,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980171,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980135,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980172,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980136,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980173,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SA-MVS-Saturday-12,980137,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SA-MVS-Saturday-12,980174,Berryessa/North San Jose,1,,964593_shp,,1,1
